x1,x2,x3,t
5.451536,8.623094,16.917544,71.780000
5.778869,9.155267,16.964913,71.790000
6.127031,9.714731,17.072745,71.800000
6.496526,10.299009,17.246796,71.810000
6.887520,10.904522,17.493138,71.820000
7.299763,11.526365,17.818026,71.830000
7.732488,12.158079,18.227682,71.840000
8.184301,12.791426,18.728007,71.850000
8.653064,13.416198,19.324205,71.860000
9.135768,14.020085,20.020295,71.870000
9.628419,14.588649,20.818534,71.880000
10.125927,15.105442,21.718751,71.890000
10.622037,15.552330,22.717627,71.900000
11.109305,15.910054,23.807987,71.910000
11.579141,16.159080,24.978172,71.920000
12.021942,16.280718,26.211611,71.930000
12.427339,16.258491,27.486706,71.940000
12.784548,16.079655,28.777149,71.950000
13.082842,15.736706,30.052746,71.960000
13.312108,15.228693,31.280793,71.970000
13.463460,14.562107,32.427923,71.980000
13.529848,13.751153,33.462278,71.990000
13.506605,12.817271,34.355750,72.000000
13.391847,11.787903,35.086012,72.010000
13.186700,10.694616,35.638040,72.020000
12.895294,9.570807,36.004917,72.030000
12.524535,8.449316,36.187834,72.040000
12.083679,7.360235,36.195315,72.050000
11.583762,6.329194,36.041849,72.060000
11.036945,5.376255,35.746165,72.070000
10.455850,4.515475,35.329410,72.080000
9.852951,3.755048,34.813454,72.090000
9.240052,3.097907,34.219499,72.100000
8.627896,2.542612,33.567056,72.110000
8.025894,2.084359,32.873304,72.120000
7.441983,1.715992,32.152795,72.130000
6.882588,1.428916,31.417435,72.140000
6.352666,1.213861,30.676644,72.150000
5.855812,1.061484,29.937646,72.160000
5.394406,0.962803,29.205798,72.170000
4.969776,0.909493,28.484939,72.180000
4.582370,0.894066,27.777713,72.190000
4.231925,0.909951,27.085851,72.200000
3.917625,0.951516,26.410413,72.210000
3.638237,1.014041,25.751979,72.220000
3.392241,1.093657,25.110802,72.230000
3.177931,1.187277,24.486922,72.240000
2.993501,1.292509,23.880251,72.250000
2.837125,1.407579,23.290634,72.260000
2.707004,1.531247,22.717894,72.270000
2.612493,1.667389,22.170373,72.280000
2.529236,1.806715,21.630991,72.290000
2.467519,1.953466,21.108089,72.300000
2.426008,2.107889,20.601627,72.310000
2.403533,2.270480,20.111631,72.320000
2.399093,2.441947,19.638196,72.330000
2.411857,2.623182,19.181504,72.340000
2.441167,2.815238,18.741824,72.350000
2.486536,3.019313,18.319532,72.360000
2.547643,3.236730,17.915120,72.370000
2.624328,3.468930,17.529212,72.380000
2.716589,3.717458,17.162588,72.390000
2.824576,3.983959,16.816200,72.400000
2.948588,4.270159,16.491206,72.410000
3.089059,4.577861,16.188993,72.420000
3.246559,4.908928,15.911219,72.430000
3.421784,5.265259,15.659848,72.440000
3.625542,5.663127,15.452295,72.450000
3.839191,6.076262,15.261808,72.460000
4.073304,6.520268,15.106032,72.470000
4.328951,6.996796,14.988655,72.480000
4.607249,7.507266,14.913931,72.490000
4.909329,8.052756,14.886735,72.500000
5.236293,8.633860,14.912606,72.510000
5.589165,9.250518,14.997783,72.520000
5.968826,9.901802,15.149211,72.530000
6.375932,10.585667,15.374519,72.540000
6.810819,11.298652,15.681940,72.550000
7.273376,12.035555,16.080162,72.560000
7.762911,12.789067,16.578084,72.570000
8.277986,13.549413,17.184449,72.580000
8.816235,14.304001,17.907337,72.590000
9.374171,15.037159,18.753481,72.600000
9.946994,15.729991,19.727417,72.610000
10.528406,16.360465,20.830465,72.620000
11.110478,16.903803,22.059594,72.630000
11.683572,17.333277,23.406253,72.640000
12.236380,17.621472,24.855319,72.650000
12.756097,17.742044,26.384335,72.660000
13.228769,17.671918,27.963281,72.670000
13.639830,17.393748,29.555071,72.680000
13.974830,16.898363,31.116964,72.690000
14.220298,16.186828,32.602906,72.700000
14.364701,15.271698,33.966673,72.710000
14.399361,14.177124,35.165482,72.720000
14.319241,12.937624,36.163575,72.730000
14.123474,11.595574,36.935208,72.740000
13.815547,10.197737,37.466569,72.750000
13.403123,8.791354,37.756317,72.760000
12.897498,7.420397,37.814706,72.770000
12.312794,6.122509,37.661560,72.780000
11.664977,4.926995,37.323494,72.790000
10.970842,3.853971,36.830908,72.800000
10.247059,2.914562,36.215177,72.810000
9.509375,2.111913,35.506365,72.820000
8.772010,1.442681,34.731608,72.830000
8.047267,0.898717,33.914180,72.840000
7.345338,0.468695,33.073148,72.850000
6.674271,0.139539,32.223466,72.860000
6.040066,-0.102433,31.376366,72.870000
5.446859,-0.270653,30.539900,72.880000
4.897149,-0.377733,29.719538,72.890000
4.392050,-0.435108,28.918731,72.900000
3.931548,-0.452862,28.139429,72.910000
3.514740,-0.439679,27.382499,72.920000
3.140046,-0.402885,26.648070,72.930000
2.805403,-0.348539,25.935792,72.940000
2.508423,-0.281557,25.245027,72.950000
2.246528,-0.205844,24.574988,72.960000
2.017057,-0.124432,23.924827,72.970000
1.817352,-0.039610,23.293700,72.980000
1.644818,0.046958,22.680796,72.990000
1.496977,0.134128,22.085361,73.000000
1.371499,0.221180,21.506706,73.010000
1.266224,0.307741,20.944206,73.020000
1.179176,0.393718,20.397298,73.030000
1.108570,0.479240,19.865476,73.040000
1.052811,0.564614,19.348288,73.050000
1.010493,0.650289,18.845328,73.060000
0.980392,0.736826,18.356232,73.070000
0.961459,0.824876,17.880674,73.080000
0.952808,0.915168,17.418367,73.090000
0.953714,1.008492,16.969055,73.100000
0.963595,1.105697,16.532519,73.110000
0.982010,1.207688,16.108574,73.120000
1.008648,1.315422,15.697072,73.130000
1.043322,1.429914,15.297904,73.140000
1.085962,1.552240,14.911007,73.150000
1.136610,1.683545,14.536368,73.160000
1.195417,1.825047,14.174030,73.170000
1.262639,1.978049,13.824102,73.180000
1.338637,2.143949,13.486772,73.190000
1.423874,2.324248,13.162316,73.200000
1.518918,2.520563,12.851118,73.210000
1.624445,2.734639,12.553687,73.220000
1.741236,2.968355,12.270680,73.230000
1.870186,3.223743,12.002934,73.240000
2.012303,3.502985,11.751491,73.250000
2.168719,3.808431,11.517646,73.260000
2.340685,4.142593,11.302989,73.270000
2.529582,4.508146,11.109462,73.280000
2.736923,4.907916,10.939422,73.290000
2.964350,5.344863,10.795719,73.300000
3.213637,5.822039,10.681781,73.310000
3.486683,6.342544,10.601716,73.320000
3.785497,6.909439,10.560421,73.330000
4.112185,7.525637,10.563709,73.340000
4.468917,8.193753,10.618433,73.350000
4.857880,8.915889,10.732623,73.360000
5.281219,9.693370,10.915612,73.370000
5.740949,10.526382,11.178134,73.380000
6.238840,11.413531,11.532384,73.390000
6.776260,12.351293,11.991994,73.400000
7.353983,13.333348,12.571891,73.410000
7.971943,14.349820,13.287973,73.420000
8.628935,15.386446,14.156542,73.430000
9.322262,16.423719,15.193402,73.440000
10.047345,17.436134,16.412563,73.450000
10.797300,18.391669,17.824490,73.460000
11.562530,19.251741,19.433886,73.470000
12.330389,19.971877,21.237107,73.480000
13.084978,20.503411,23.219428,73.490000
13.807191,20.796408,25.352553,73.500000
14.475094,20.803910,27.592927,73.510000
15.064730,20.487279,29.881538,73.520000
15.551382,19.822080,32.145833,73.530000
15.911276,18.803518,34.304132,73.540000
16.123555,17.450220,36.272405,73.550000
16.172306,15.805201,37.972633,73.560000
16.048312,13.933287,39.341350,73.570000
15.750227,11.915086,40.336676,73.580000
15.284928,9.838474,40.942347,73.590000
14.666969,7.789241,41.167943,73.600000
13.917237,5.842710,41.045464,73.610000
13.061040,4.057772,40.623263,73.620000
12.125957,2.474016,39.958810,73.630000
11.139772,1.111850,39.111748,73.640000
10.128729,-0.025108,38.138300,73.650000
9.116255,-0.946338,37.087542,73.660000
8.122176,-1.670339,35.999528,73.670000
7.162391,-2.220854,34.904944,73.680000
6.248900,-2.623775,33.825815,73.690000
5.390088,-2.904873,32.776794,73.700000
4.591160,-3.088302,31.766676,73.710000
3.854641,-3.195742,30.799869,73.720000
3.180890,-3.246031,29.877684,73.730000
2.568577,-3.255124,28.999393,73.740000
2.015116,-3.236251,28.163036,73.750000
1.517028,-3.200186,27.366007,73.760000
1.070247,-3.155569,26.605463,73.770000
0.670358,-3.109232,25.878588,73.780000
0.312797,-3.066497,25.182750,73.790000
-0.007015,-3.031466,24.515587,73.800000
-0.293562,-3.007256,23.875045,73.810000
-0.551157,-2.996213,23.259377,73.820000
-0.783898,-3.000091,22.667137,73.830000
-0.995635,-3.020196,22.097151,73.840000
-1.189963,-3.057515,21.548494,73.850000
-1.370213,-3.112815,21.020467,73.860000
-1.539468,-3.186723,20.512574,73.870000
-1.700573,-3.279794,20.024508,73.880000
-1.856152,-3.392566,19.556136,73.890000
-2.008633,-3.525599,19.107497,73.900000
-2.160268,-3.679507,18.678800,73.910000
-2.313157,-3.854981,18.270426,73.920000
-2.469269,-4.052807,17.882941,73.930000
-2.630468,-4.273874,17.517108,73.940000
-2.798529,-4.519178,17.173907,73.950000
-2.975156,-4.789817,16.854557,73.960000
-3.162004,-5.086982,16.560551,73.970000
-3.360683,-5.411942,16.293682,73.980000
-3.580692,-5.780775,16.071294,73.990000
-3.808424,-6.165556,15.866117,74.000000
-4.052627,-6.582097,15.695785,74.010000
-4.314815,-7.031568,15.563735,74.020000
-4.596460,-7.514956,15.473933,74.030000
-4.898973,-8.032949,15.430916,74.040000
-5.223678,-8.585810,15.439837,74.050000
-5.571771,-9.173212,15.506487,74.060000
-5.944268,-9.794042,15.637296,74.070000
-6.341932,-10.446171,15.839312,74.080000
-6.765193,-11.126182,16.120118,74.090000
-7.214041,-11.829078,16.487696,74.100000
-7.687901,-12.547952,16.950202,74.110000
-8.185490,-13.273662,17.515632,74.120000
-8.704657,-13.994528,18.191364,74.130000
-9.242210,-14.696085,18.983553,74.140000
-9.793745,-15.360970,19.896367,74.150000
-10.353486,-15.968981,20.931088,74.160000
-10.914160,-16.497420,22.085108,74.170000
-11.466930,-16.921775,23.350886,74.180000
-12.001423,-17.216812,24.715003,74.190000
-12.505876,-17.358102,26.157461,74.200000
-12.967438,-17.323928,27.651417,74.210000
-13.372630,-17.097456,29.163541,74.220000
-13.707980,-16.668921,30.655156,74.230000
-13.960791,-16.037533,32.084185,74.240000
-14.119986,-15.212729,33.407841,74.250000
-14.176953,-14.214486,34.585775,74.260000
-14.126281,-13.072469,35.583299,74.270000
-13.966287,-11.824049,36.374199,74.280000
-13.699264,-10.511397,36.942693,74.290000
-13.331396,-9.178069,37.284237,74.300000
-12.872348,-7.865603,37.405089,74.310000
-12.334602,-6.610587,37.320783,74.320000
-11.732604,-5.442573,37.053834,74.330000
-11.081851,-4.382988,36.631100,74.340000
-10.398002,-3.445010,36.081205,74.350000
-9.696105,-2.634230,35.432326,74.360000
-8.989988,-1.949842,34.710530,74.370000
-8.291836,-1.386091,33.938717,74.380000
-7.611946,-0.933753,33.136104,74.390000
-6.958646,-0.581491,32.318159,74.400000
-6.338338,-0.316977,31.496835,74.410000
-5.755628,-0.127775,30.681001,74.420000
-5.213524,-0.001963,29.876942,74.430000
-4.713652,0.071458,29.088882,74.440000
-4.256493,0.102336,28.319457,74.450000
-3.841607,0.099259,27.570128,74.460000
-3.467835,0.069561,26.841523,74.470000
-3.133495,0.019372,26.133704,74.480000
-2.836531,-0.046286,25.446366,74.490000
-2.574657,-0.123381,24.778993,74.500000
-2.345462,-0.208758,24.130953,74.510000
-2.146504,-0.300013,23.501576,74.520000
-1.975374,-0.395384,22.890197,74.530000
-1.829753,-0.493654,22.296182,74.540000
-1.707448,-0.594053,21.718946,74.550000
-1.606423,-0.696187,21.157957,74.560000
-1.524810,-0.799969,20.612740,74.570000
-1.460925,-0.905562,20.082876,74.580000
-1.413270,-1.013337,19.568000,74.590000
-1.380532,-1.123834,19.067796,74.600000
-1.361584,-1.237732,18.582000,74.610000
-1.355475,-1.355831,18.110397,74.620000
-1.361424,-1.479034,17.652821,74.630000
-1.378819,-1.608334,17.209156,74.640000
-1.407201,-1.744813,16.779341,74.650000
-1.446264,-1.889634,16.363374,74.660000
-1.495844,-2.044042,15.961319,74.670000
-1.555918,-2.209371,15.573314,74.680000
-1.626593,-2.387042,15.199584,74.690000
-1.708108,-2.578574,14.840450,74.700000
-1.800829,-2.785588,14.496350,74.710000
-1.905244,-3.009814,14.167854,74.720000
-2.021968,-3.253100,13.855691,74.730000
-2.151736,-3.517416,13.560775,74.740000
-2.295411,-3.804860,13.284238,74.750000
-2.453975,-4.117656,13.027467,74.760000
-2.628537,-4.458154,12.792151,74.770000
-2.820329,-4.828820,12.580333,74.780000
-3.030706,-5.232217,12.394472,74.790000
-3.261141,-5.670977,12.237510,74.800000
-3.513219,-6.147756,12.112954,74.810000
-3.788626,-6.665173,12.024959,74.820000
-4.103214,-7.249097,12.000553,74.830000
-4.431581,-7.856131,12.002748,74.840000
-4.788738,-8.510348,12.059120,74.850000
-5.176496,-9.212917,12.177447,74.860000
-5.596566,-9.964102,12.366631,74.870000
-6.050465,-10.762924,12.636744,74.880000
-6.539392,-11.606732,12.999016,74.890000
-7.064082,-12.490712,13.465739,74.900000
-7.624614,-13.407300,14.050032,74.910000
-8.220178,-14.345547,14.765449,74.920000
-8.848812,-15.290458,15.625336,74.930000
-9.507090,-16.222374,16.641921,74.940000
-10.189799,-17.116504,17.825060,74.950000
-10.889602,-17.942742,19.180645,74.960000
-11.596749,-18.665953,20.708697,74.970000
-12.298867,-19.246933,22.401275,74.980000
-12.980901,-19.644223,24.240418,74.990000
-13.625286,-19.816893,26.196486,75.000000
-14.212402,-19.728259,28.227338,75.010000
-14.721390,-19.350255,30.278843,75.020000
-15.131304,-18.667935,32.287123,75.030000
-15.422563,-17.683307,34.182649,75.040000
-15.578564,-16.417618,35.895964,75.050000
-15.587244,-14.911338,37.364280,75.060000
-15.442371,-13.221465,38.537885,75.070000
-15.144331,-11.416393,39.385136,75.080000
-14.700261,-9.569146,39.895060,75.090000
-14.123501,-7.750225,40.077114,75.100000
-13.432447,-6.021320,39.958313,75.110000
-12.649003,-4.430882,39.578487,75.120000
-11.796862,-3.011997,38.984743,75.130000
-10.899861,-1.782453,38.226151,75.140000
-9.980593,-0.746499,37.349413,75.150000
-9.059355,0.102384,36.395886,75.160000
-8.153500,0.778371,35.399989,75.170000
-7.277132,1.300341,34.388763,75.180000
-6.441089,1.689394,33.382272,75.190000
-5.653144,1.966954,32.394502,75.200000
-4.918328,2.153466,31.434471,75.210000
-4.239331,2.267594,30.507366,75.220000
-3.616915,2.325813,29.615569,75.230000
-3.050313,2.342283,28.759522,75.240000
-2.537591,2.328913,27.938410,75.250000
-2.075973,2.295531,27.150675,75.260000
-1.683303,2.243401,26.408880,75.270000
-1.312080,2.192200,25.681251,75.280000
-0.981131,2.140192,24.981031,75.290000
-0.686501,2.091298,24.306331,75.300000
-0.424287,2.048517,23.655443,75.310000
-0.190707,2.014108,23.026855,75.320000
0.017844,1.989743,22.419257,75.330000
0.204768,1.976652,21.831527,75.340000
0.373240,1.975725,21.262714,75.350000
0.526208,1.987617,20.712023,75.360000
0.666391,2.012817,20.178793,75.370000
0.796292,2.051722,19.662487,75.380000
0.918210,2.104679,19.162677,75.390000
1.034260,2.172039,18.679035,75.400000
1.146388,2.254181,18.211328,75.410000
1.256396,2.351548,17.759416,75.420000
1.365958,2.464666,17.323249,75.430000
1.476645,2.594163,16.902874,75.440000
1.589944,2.740783,16.498443,75.450000
1.707277,2.905398,16.110219,75.460000
1.830021,3.089019,15.738591,75.470000
1.959523,3.292800,15.384090,75.480000
2.097121,3.518046,15.047414,75.490000
2.244157,3.766213,14.729446,75.500000
2.401989,4.038907,14.431291,75.510000
2.572009,4.337881,14.154304,75.520000
2.755648,4.665026,13.900141,75.530000
2.954387,5.022355,13.670795,75.540000
3.169763,5.411976,13.468662,75.550000
3.403371,5.836064,13.296595,75.560000
3.656860,6.296803,13.157980,75.570000
3.944146,6.816998,13.076647,75.580000
4.243380,7.358134,13.018806,75.590000
4.567677,7.941758,13.008740,75.600000
4.918762,8.569134,13.052774,75.610000
5.298284,9.240893,13.158161,75.620000
5.707757,9.956779,13.333134,75.630000
6.148471,10.715334,13.586920,75.640000
6.621380,11.513523,13.929703,75.650000
7.126965,12.346288,14.372505,75.660000
7.665063,13.206051,14.926940,75.670000
8.234661,14.082171,15.604827,75.680000
8.833659,14.960408,16.417588,75.690000
9.458609,15.822432,17.375416,75.700000
10.104433,16.645494,18.486160,75.710000
10.764153,17.402346,19.753951,75.720000
11.428659,18.061591,21.177577,75.730000
12.086549,18.588584,22.748754,75.740000
12.724119,18.947061,24.450459,75.750000
13.325531,19.101529,26.255628,75.760000
13.873239,19.020400,28.126583,75.770000
14.348695,18.679617,30.015549,75.780000
14.733342,18.066343,31.866571,75.790000
15.009841,17.182095,33.618922,75.800000
15.163426,16.044640,35.211795,75.810000
15.183221,14.688052,36.589720,75.820000
15.063344,13.160637,37.707867,75.830000
14.803598,11.520882,38.536294,75.840000
14.409649,9.832013,39.062353,75.850000
13.892626,8.156098,39.290849,75.860000
13.268232,6.548702,39.242028,75.870000
12.555479,5.054896,38.947953,75.880000
11.775256,3.707066,38.448040,75.890000
10.948910,2.524524,37.784595,75.900000
10.097002,1.514600,36.998998,75.910000
9.238334,0.674708,36.128899,75.920000
8.389295,-0.005154,35.206533,75.930000
7.563508,-0.539898,34.258035,75.940000
6.771729,-0.947139,33.303513,75.950000
6.021962,-1.245429,32.357633,75.960000
5.319688,-1.452969,31.430454,75.970000
4.668192,-1.586753,30.528362,75.980000
4.068903,-1.662078,29.654942,75.990000
3.521756,-1.692319,28.811762,76.000000
3.025510,-1.688897,27.998999,76.010000
2.578049,-1.661371,27.215941,76.020000
2.176631,-1.617597,26.461350,76.030000
1.837103,-1.558186,25.746357,76.040000
1.516818,-1.499446,25.043603,76.050000
1.232679,-1.439671,24.364703,76.060000
0.981192,-1.381912,23.708190,76.070000
0.758941,-1.328467,23.072724,76.080000
0.562646,-1.281029,22.457103,76.090000
0.389204,-1.240810,21.860264,76.100000
0.235711,-1.208650,21.281272,76.110000
0.099471,-1.185113,20.719310,76.120000
-0.021997,-1.170557,20.173662,76.130000
-0.130964,-1.165201,19.643701,76.140000
-0.229502,-1.169174,19.128879,76.150000
-0.319496,-1.182560,18.628710,76.160000
-0.402658,-1.205430,18.142771,76.170000
-0.480544,-1.237867,17.670687,76.180000
-0.554573,-1.279995,17.212130,76.190000
-0.626042,-1.331991,16.766816,76.200000
-0.696145,-1.394100,16.334503,76.210000
-0.765989,-1.466651,15.914993,76.220000
-0.836612,-1.550063,15.508128,76.230000
-0.908999,-1.644858,15.113801,76.240000
-0.984094,-1.751666,14.731952,76.250000
-1.062817,-1.871235,14.362583,76.260000
-1.146080,-2.004436,14.005757,76.270000
-1.234794,-2.152275,13.661614,76.280000
-1.329889,-2.315896,13.330381,76.290000
-1.432320,-2.496593,13.012386,76.300000
-1.543083,-2.695815,12.708077,76.310000
-1.663225,-2.915177,12.418042,76.320000
-1.793854,-3.156462,12.143036,76.330000
-1.936153,-3.421633,11.884012,76.340000
-2.091386,-3.712835,11.642157,76.350000
-2.260911,-4.032394,11.418936,76.360000
-2.446186,-4.382818,11.216144,76.370000
-2.648778,-4.766786,11.035966,76.380000
-2.870367,-5.187128,10.881050,76.390000
-3.112748,-5.646797,10.754587,76.400000
-3.377831,-6.148820,10.660407,76.410000
-3.667634,-6.696228,10.603087,76.420000
-3.984266,-7.291956,10.588065,76.430000
-4.346304,-7.966680,10.647934,76.440000
-4.724332,-8.668170,10.739912,76.450000
-5.135788,-9.424546,10.897335,76.460000
-5.582750,-10.236378,11.130410,76.470000
-6.067090,-11.102829,11.450781,76.480000
-6.590332,-12.021132,11.871538,76.490000
-7.153475,-12.985981,12.407116,76.500000
-7.756765,-13.988795,13.073043,76.510000
-8.399417,-15.016918,13.885462,76.520000
-9.079287,-16.052768,14.860354,76.530000
-9.792489,-17.073041,16.012394,76.540000
-10.532986,-18.048101,17.353365,76.550000
-11.292179,-18.941748,18.890110,76.560000
-12.058536,-19.711622,20.622076,76.570000
-12.817344,-20.310511,22.538623,76.580000
-13.550657,-20.688824,24.616413,76.590000
-14.237548,-20.798360,26.817410,76.600000
-14.854762,-20.597280,29.088100,76.610000
-15.377812,-20.055845,31.360623,76.620000
-15.782530,-19.162074,33.556281,76.630000
-16.046955,-17.926198,35.591513,76.640000
-16.153358,-16.382685,37.385758,76.650000
-16.090112,-14.588930,38.870049,76.660000
-15.853083,-12.620408,39.994675,76.670000
-15.446282,-10.562932,40.734352,76.680000
-14.881634,-8.503471,41.089787,76.690000
-14.177899,-6.521321,41.085485,76.700000
-13.358936,-4.681234,40.764507,76.710000
-12.451620,-3.029463,40.181533,76.720000
-11.483730,-1.592893,39.395739,76.730000
-10.482082,-0.380709,38.464695,76.740000
-9.471088,0.612292,37.439992,76.750000
-8.471809,1.401709,36.364745,76.760000
-7.501471,2.009632,35.272764,76.770000
-6.573385,2.461302,34.188927,76.780000
-5.697146,2.782567,33.130300,76.790000
-4.879022,2.998130,32.107584,76.800000
-4.122431,3.130490,31.126612,76.810000
-3.428458,3.199417,30.189703,76.820000
-2.796340,3.221805,29.296793,76.830000
-2.223916,3.211770,28.446328,76.840000
-1.708011,3.180886,27.635919,76.850000
-1.244763,3.138487,26.862808,76.860000
-0.829884,3.091992,26.124176,76.870000
-0.458868,3.047215,25.417339,76.880000
-0.127150,3.008653,24.739851,76.890000
0.169774,2.979744,24.089563,76.900000
0.436265,2.963082,23.464629,76.910000
0.676485,2.960612,22.863503,76.920000
0.894356,2.973781,22.284920,76.930000
1.093549,3.003677,21.727870,76.940000
1.277474,3.051131,21.191570,76.950000
1.449290,3.116809,20.675450,76.960000
1.611910,3.201285,20.179126,76.970000
1.768025,3.305093,19.702394,76.980000
1.920119,3.428778,19.245217,76.990000
2.070495,3.572929,18.807727,77.000000
2.221295,3.738205,18.390222,77.010000
2.374524,3.925355,17.993177,77.020000
2.532073,4.135229,17.617257,77.030000
2.695739,4.368786,17.263330,77.040000
2.867245,4.627092,16.932494,77.050000
3.048255,4.911314,16.626100,77.060000
3.240391,5.222708,16.345785,77.070000
3.452814,5.577039,16.108049,77.080000
3.672617,5.947048,15.886713,77.090000
3.908214,6.348286,15.698569,77.100000
4.161136,6.782020,15.546812,77.110000
4.432884,7.249377,15.435148,77.120000
4.724910,7.751250,15.367835,77.130000
5.038598,8.288176,15.349734,77.140000
5.375230,8.860191,15.386339,77.150000
5.735937,9.466650,15.483799,77.160000
6.121637,10.106013,15.648908,77.170000
6.532966,10.775593,15.889053,77.180000
6.970171,11.471265,16.212119,77.190000
7.433006,12.187155,16.626303,77.200000
7.920587,12.915302,17.139846,77.210000
8.431245,13.645333,17.760636,77.220000
8.962352,14.364174,18.495679,77.230000
9.510149,15.055852,19.350405,77.240000
10.069570,15.701447,20.327834,77.250000
10.634096,16.279281,21.427596,77.260000
11.195648,16.765406,22.644885,77.270000
11.744564,17.134494,23.969422,77.280000
12.269674,17.361148,25.384587,77.290000
12.758520,17.421652,26.866882,77.300000
13.197739,17.296060,28.385944,77.310000
13.573613,16.970450,29.905262,77.320000
13.872787,16.439059,31.383733,77.330000
14.083090,15.705952,32.778028,77.340000
14.194412,14.785872,34.045596,77.350000
14.199519,13.704003,35.147968,77.360000
14.094713,12.494526,36.053895,77.370000
13.880240,11.198103,36.741842,77.380000
13.560371,9.858603,37.201431,77.390000
13.143159,8.519557,37.433637,77.400000
12.639881,7.220881,37.449757,77.410000
12.064257,5.996276,37.269420,77.420000
11.431537,4.871614,36.918016,77.430000
10.757575,3.864328,36.423991,77.440000
10.057978,2.983728,35.816378,77.450000
9.347396,2.231980,35.122812,77.460000
8.639002,1.605488,34.368154,77.470000
7.944158,1.096411,33.573707,77.480000
7.272248,0.694120,32.756945,77.490000
6.630674,0.386463,31.931621,77.500000
6.024942,0.160787,31.108126,77.510000
5.458838,0.004688,30.293976,77.520000
4.934643,-0.093469,29.494346,77.530000
4.453362,-0.144242,28.712576,77.540000
4.014960,-0.156943,27.950626,77.550000
3.618580,-0.139602,27.209461,77.560000
3.262746,-0.098995,26.489353,77.570000
2.945532,-0.040729,25.790118,77.580000
2.664717,0.030655,25.111294,77.590000
2.417903,0.111553,24.452261,77.600000
2.202620,0.199181,23.812334,77.610000
2.016401,0.291456,23.190814,77.620000
1.856848,0.386888,22.587026,77.630000
1.721670,0.484481,22.000338,77.640000
1.608722,0.583653,21.430173,77.650000
1.516026,0.684156,20.876010,77.660000
1.441779,0.786023,20.337385,77.670000
1.384368,0.889510,19.813887,77.680000
1.342364,0.995058,19.305161,77.690000
1.314524,1.103261,18.810899,77.700000
1.299787,1.214837,18.330840,77.710000
1.297267,1.330613,17.864771,77.720000
1.306244,1.451508,17.412528,77.730000
1.326160,1.578527,16.973993,77.740000
1.356607,1.712757,16.549104,77.750000
1.397327,1.855361,16.137854,77.760000
1.448197,2.007584,15.740300,77.770000
1.509230,2.170755,15.356575,77.780000
1.580570,2.346294,14.986893,77.790000
1.662485,2.535714,14.631565,77.800000
1.755367,2.740633,14.291017,77.810000
1.859730,2.962783,13.965804,77.820000
1.976210,3.204011,13.656639,77.830000
2.105563,3.466292,13.364418,77.840000
2.248669,3.751731,13.090250,77.850000
2.406530,4.062567,12.835501,77.860000
2.580272,4.401167,12.601834,77.870000
2.771146,4.770022,12.391264,77.880000
2.980525,5.171729,12.206220,77.890000
3.209904,5.608964,12.049614,77.900000
3.460892,6.084439,11.924920,77.910000
3.735201,6.600842,11.836264,77.920000
4.048764,7.184396,11.810370,77.930000
4.376146,7.791327,11.810782,77.940000
4.732430,8.446054,11.864792,77.950000
5.119483,9.149894,11.980182,77.960000
5.539081,9.903288,12.165880,77.970000
5.992814,10.705454,12.432018,77.980000
6.481975,11.553970,12.789928,77.990000
7.007400,12.444262,13.252059,78.000000
7.569284,13.369022,13.831761,78.010000
8.166951,14.317549,14.542901,78.020000
8.798576,15.275066,15.399246,78.030000
9.460880,16.222073,16.413556,78.040000
10.148790,17.133825,17.596334,78.050000
10.855095,17.980105,18.954221,78.060000
11.570137,18.725444,20.488055,78.070000
12.281582,19.330028,22.190717,78.080000
12.974338,19.751472,24.044981,78.090000
13.630699,19.947595,26.021726,78.100000
14.230789,19.880184,28.078980,78.110000
14.753360,19.519484,30.162292,78.120000
15.176952,18.848877,32.206888,78.130000
15.481374,17.868953,34.141756,78.140000
15.649353,16.600035,35.895467,78.150000
15.668168,15.082364,37.402979,78.160000
15.531007,13.373495,38.612336,78.170000
15.237818,11.543113,39.489966,78.180000
14.795497,9.666091,40.023550,78.190000
14.217356,7.815053,40.221923,78.200000
13.521970,6.053790,40.112212,78.210000
12.731589,4.432567,39.734978,78.220000
11.870374,2.985830,39.138474,78.230000
10.962691,1.732209,38.373120,78.240000
10.031664,0.676308,37.486962,78.250000
9.098088,-0.188441,36.522566,78.260000
8.179744,-0.876541,35.515329,78.270000
7.291084,-1.407372,34.493024,78.280000
6.443210,-1.802605,33.476209,78.290000
5.644078,-2.084242,32.479161,78.300000
4.898832,-2.273260,31.511034,78.310000
4.210216,-2.388793,30.577038,78.320000
3.578999,-2.447708,29.679506,78.330000
3.004387,-2.464490,28.818787,78.340000
2.484398,-2.451303,27.993955,78.350000
2.016183,-2.418174,27.203336,78.360000
1.617746,-2.366626,26.459665,78.370000
1.240999,-2.316244,25.730457,78.380000
0.904953,-2.265480,25.029203,78.390000
0.605570,-2.218327,24.353940,78.400000
0.338863,-2.177836,23.702905,78.410000
0.100972,-2.146307,23.074544,78.420000
-0.111785,-2.125451,22.467516,78.430000
-0.302880,-2.116525,21.880680,78.440000
-0.475556,-2.120451,21.313077,78.450000
-0.632823,-2.137913,20.763911,78.460000
-0.777462,-2.169432,20.232532,78.470000
-0.912034,-2.215436,19.718423,78.480000
-1.038894,-2.276312,19.221179,78.490000
-1.160210,-2.352449,18.740510,78.500000
