x1,x2,x3,l1,l2,l3,t
14.961856,21.182428,34.125667,-46.450210,23.941358,9.801959,0.382000
15.301687,21.927523,34.365761,-46.329491,22.879484,10.781529,0.383000
15.660247,22.691137,34.618562,-46.200372,21.509292,12.063050,0.384000
16.037697,23.473646,34.884806,-46.062509,19.398054,14.079024,0.385000
16.434215,24.275395,35.165274,-45.915519,16.687481,16.687481,0.386000
16.849990,25.096695,35.460791,-45.758986,16.632856,16.632856,0.387000
17.285226,25.937817,35.772232,-45.592461,16.574509,16.574509,0.388000
17.740136,26.798988,36.100517,-45.415456,16.512269,16.512269,0.389000
18.214947,27.680386,36.446617,-45.227451,16.445955,16.445955,0.390000
18.709890,28.582132,36.811552,-45.027891,16.375370,16.375370,0.391000
19.225204,29.504288,37.196392,-44.816187,16.300305,16.300305,0.392000
19.761133,30.446845,37.602257,-44.591716,16.220538,16.220538,0.393000
20.317923,31.409718,38.030315,-44.353822,16.135836,16.135836,0.394000
20.895822,32.392740,38.481787,-44.101819,16.045952,16.045952,0.395000
21.495072,33.395647,38.957940,-43.834988,15.950629,15.950629,0.396000
22.115916,34.418077,39.460087,-43.552586,15.849600,15.849600,0.397000
22.758584,35.459550,39.989587,-43.253839,15.742587,15.742587,0.398000
23.423299,36.519468,40.547841,-42.937955,15.629305,15.629305,0.399000
24.110269,37.597095,41.136288,-42.604118,15.509462,15.509462,0.400000
24.819683,38.691548,41.756398,-42.251502,15.382763,15.382763,0.401000
25.551712,39.801785,42.409673,-41.879268,15.248908,15.248908,0.402000
26.306497,40.926593,43.097632,-41.486574,15.107598,15.107598,0.403000
27.084151,42.064569,43.821811,-41.072585,14.958537,14.958537,0.404000
27.884750,43.214110,44.583745,-40.636476,14.801437,14.801437,0.405000
28.708330,44.373399,45.384964,-40.177443,14.636019,14.636019,0.406000
29.554880,45.540386,46.226978,-39.694718,14.462017,14.462017,0.407000
30.424334,46.712778,47.111259,-39.187573,14.279187,14.279187,0.408000
31.316568,47.888021,48.039229,-38.655340,14.087309,14.087309,0.409000
32.231390,49.063284,49.012238,-38.097421,13.886189,13.886189,0.410000
33.168532,50.235451,50.031544,-37.513299,13.675673,13.675673,0.411000
34.127643,51.401104,51.098288,-36.902558,13.455642,13.455642,0.412000
35.108281,52.556511,52.213469,-36.264893,13.226024,13.226024,0.413000
36.109902,53.697619,53.377916,-35.600120,12.986793,12.986793,0.414000
37.131852,54.820046,54.592253,-34.908194,12.737977,12.737977,0.415000
38.173354,55.919074,55.856870,-34.189207,12.479653,12.479653,0.416000
39.233502,56.989650,57.171885,-33.443403,12.211952,12.211952,0.417000
40.311249,58.026388,58.537101,-32.671173,11.935055,11.935055,0.418000
41.405392,59.023578,59.951973,-31.873053,11.649184,11.649184,0.419000
42.514568,59.975196,61.415562,-31.049718,11.354604,11.354604,0.420000
43.637237,60.874924,62.926491,-30.201968,11.051603,11.051603,0.421000
44.771676,61.716176,64.482903,-29.330712,10.740488,10.740488,0.422000
45.915966,62.492131,66.082420,-28.436947,10.421567,10.421567,0.423000
47.067982,63.195775,67.722096,-27.521741,10.095138,10.095138,0.424000
48.225387,63.819951,69.398384,-26.586204,9.761473,9.761473,0.425000
49.385621,64.357417,71.107094,-25.631474,9.420804,9.420804,0.426000
50.545897,64.800916,72.843369,-24.658691,9.073315,9.073315,0.427000
51.703196,65.143257,74.601656,-23.668989,8.719127,8.719127,0.428000
52.854264,65.377398,76.375695,-22.663480,8.358295,8.358295,0.429000
53.995615,65.496547,78.158509,-21.643253,7.990807,7.990807,0.430000
55.123531,65.494268,79.942414,-20.609373,7.616580,7.616580,0.431000
56.234070,65.364589,81.719041,-19.562887,7.235467,7.235467,0.432000
57.323079,65.102125,83.479366,-18.504831,6.847265,6.847265,0.433000
58.386206,64.702194,85.213768,-17.436247,6.451725,6.451725,0.434000
59.418919,64.160944,86.912093,-16.358194,6.048564,6.048564,0.435000
60.416534,63.475469,88.563750,-15.271765,5.637483,5.637483,0.436000
61.374241,62.643925,90.157813,-14.178101,5.218176,5.218176,0.437000
62.287141,61.665637,91.683146,-13.078404,4.790354,4.790354,0.438000
63.150284,60.541187,93.128553,-11.973950,4.353759,4.353759,0.439000
63.958716,59.272496,94.482926,-10.866092,3.908180,3.908180,0.440000
64.707524,57.862872,95.735428,-9.756268,3.453469,3.453469,0.441000
65.391897,56.317050,96.875664,-8.646001,2.989554,2.989554,0.442000
66.007178,54.641186,97.893871,-7.536891,2.516455,2.516455,0.443000
66.548922,52.842839,98.781105,-6.430611,2.034294,2.034294,0.444000
67.012962,50.930913,99.529419,-5.328894,1.543300,1.543300,0.445000
67.395466,48.915565,100.132035,-4.233519,1.043822,1.043822,0.446000
67.692998,46.808088,100.583499,-3.146293,0.536326,0.536326,0.447000
67.902574,44.620764,100.879809,-2.069031,0.021400,0.021400,0.448000
68.021715,42.366686,101.018520,-1.003535,-0.500251,-0.500251,0.449000
68.048489,40.059567,100.998818,0.048428,-1.027809,-1.027809,0.450000
67.934399,37.706061,100.744958,1.076599,-1.562203,-1.562203,0.451000
67.773185,35.342588,100.414692,2.094242,-2.097446,-2.097446,0.452000
67.517765,32.968665,99.934112,3.093546,-2.635544,-2.635544,0.453000
67.168695,30.598204,99.308888,4.073101,-3.175339,-3.175339,0.454000
66.727174,28.244629,98.546135,5.031630,-3.715624,-3.715624,0.455000
66.195029,25.920685,97.654261,5.968005,-4.255162,-4.255162,0.456000
65.574687,23.638261,96.642813,6.881256,-4.792703,-4.792703,0.457000
64.869148,21.408233,95.522282,7.770578,-5.327006,-5.327006,0.458000
64.081935,19.240350,94.303908,8.635335,-5.856855,-5.856855,0.459000
63.217044,17.143139,92.999471,9.475065,-6.381075,-6.381075,0.460000
62.278884,15.123847,91.621080,10.289472,-6.898550,-6.898550,0.461000
61.272219,13.188416,90.180969,11.078419,-7.408232,-7.408232,0.462000
60.202091,11.341483,88.691306,11.841927,-7.909159,-7.909159,0.463000
59.073762,9.586416,87.164010,-8.400456,-8.400456,12.580154,0.464000
57.892638,7.925363,85.610595,-8.881347,-8.881347,13.293389,0.465000
56.664208,6.359329,84.042028,-9.351153,-9.351153,13.982030,0.466000
55.393976,4.888269,82.468621,-9.809295,-9.809295,14.646568,0.467000
54.087404,3.511189,80.899934,-10.255291,-10.255291,15.287572,0.468000
52.749860,2.226257,79.344716,-10.688754,-10.688754,15.905663,0.469000
51.386564,1.030918,77.810854,-11.109379,-11.109379,16.501495,0.470000
50.002550,-0.077993,76.305358,-11.516941,-11.516941,17.075738,0.471000
48.602632,-1.104138,74.834354,-11.911280,-11.911280,17.629057,0.472000
47.191372,-2.051568,73.403102,-12.292296,-12.292296,18.162089,0.473000
45.773057,-2.924622,72.016021,-12.659933,-12.659933,18.675429,0.474000
44.351687,-3.727840,70.676728,-13.014170,-13.014170,19.169616,0.475000
42.930959,-4.465878,69.388092,-13.355010,-13.355010,19.645115,0.476000
41.514267,-5.143431,68.152282,-13.682473,-13.682473,20.102310,0.477000
40.104694,-5.765180,66.970833,-13.996581,-13.996581,20.541496,0.478000
38.705024,-6.335730,65.844703,-14.297361,-14.297361,20.962874,0.479000
37.317740,-6.859572,64.774337,-14.584830,-14.584830,21.366553,0.480000
35.945039,-7.341044,63.759729,-14.858997,-14.858997,21.752551,0.481000
34.588839,-7.784306,62.800480,-15.119863,-15.119863,22.120803,0.482000
33.250799,-8.193321,61.895856,-15.367417,-15.367417,22.471171,0.483000
31.932327,-8.571838,61.044840,-15.601640,-15.601640,22.803455,0.484000
30.634598,-8.923385,60.246183,-15.822509,-15.822509,23.117407,0.485000
29.358571,-9.251266,59.498445,-16.029996,-16.029996,23.412744,0.486000
28.105005,-9.558561,58.800043,-16.224079,-16.224079,23.689165,0.487000
26.874472,-9.848125,58.149280,-16.404739,-16.404739,23.946362,0.488000
25.667379,-10.122601,57.544382,-16.571967,-16.571967,24.184034,0.489000
24.483978,-10.384422,56.983524,-16.725766,-16.725766,24.401895,0.490000
23.324382,-10.635820,56.464856,-16.866153,-16.866153,24.599683,0.491000
22.188582,-10.878839,55.986525,-16.993159,-16.993159,24.777162,0.492000
21.076455,-11.115346,55.546688,-17.106830,-17.106830,24.934129,0.493000
19.987782,-11.347037,55.143535,-17.207222,-17.207222,25.070409,0.494000
18.922257,-11.575454,54.775293,-17.294403,-17.294403,25.185853,0.495000
17.879497,-11.801993,54.440242,-17.368448,-17.368448,25.280334,0.496000
16.859055,-12.027916,54.136720,-17.429432,-17.429432,25.353740,0.497000
15.860424,-12.254361,53.863132,-17.477431,-17.477431,25.405963,0.498000
14.883053,-12.482352,53.617948,-17.512511,-17.512511,25.436893,0.499000
13.926348,-12.712807,53.399714,-17.534725,-17.534725,25.446405,0.500000
12.989679,-12.946551,53.207052,-17.544108,-17.544108,25.434344,0.501000
12.072392,-13.184321,53.038655,-17.540667,-17.540667,25.400518,0.502000
11.173810,-13.426775,52.893297,-17.524376,-17.524376,25.344680,0.503000
10.293238,-13.674496,52.769824,-21.102824,-13.887515,25.266511,0.504000
9.429969,-13.928006,52.667158,-24.066175,-10.839689,25.165609,0.505000
8.583288,-14.187763,52.584296,-25.910467,-8.884507,25.041462,0.506000
7.752475,-14.454174,52.520303,-27.298189,-7.358995,24.893432,0.507000
6.936808,-14.727593,52.474316,-28.411233,-6.080601,24.720725,0.508000
6.135565,-15.008334,52.445539,-29.332730,-4.965342,24.522359,0.509000
5.348028,-15.296664,52.433240,-30.109512,-3.965297,24.297127,0.510000
4.573485,-15.592818,52.436751,-30.771316,-3.049345,24.043541,0.511000
3.811232,-15.896991,52.455461,-31.338566,-2.195331,23.759771,0.512000
3.060572,-16.209352,52.488820,-31.826082,-1.386256,23.443550,0.513000
2.320818,-16.530035,52.536332,-32.245062,-0.608176,23.092051,0.514000
1.591297,-16.859149,52.597551,-32.604235,0.151128,22.701715,0.515000
0.875614,-17.201199,52.678639,-32.902389,0.897906,22.266066,0.516000
0.164279,-17.547483,52.766074,-33.162165,21.782780,1.654956,0.517000
-0.538762,-17.902372,52.866185,-33.379392,2.428864,21.242118,0.518000
-1.234128,-18.265877,52.978715,-33.558004,3.234637,20.632962,0.519000
-1.922423,-18.637989,53.103444,-33.701325,4.091813,19.939063,0.520000
-2.604234,-19.018675,53.240194,-33.812184,5.028669,19.134946,0.521000
-3.280134,-19.407880,53.388823,-33.893007,6.091993,18.176226,0.522000
-3.950675,-19.805531,53.549221,-33.945883,7.376228,16.970530,0.523000
-4.616396,-20.211528,53.721314,-33.972618,15.236047,9.164981,0.524000
-5.277816,-20.625754,53.905058,-33.974776,12.216293,12.216293,0.525000
-5.935435,-21.048065,54.100436,-33.953716,12.221393,12.221393,0.526000
-6.589739,-21.478296,54.307459,-33.910618,12.216406,12.216406,0.527000
-7.241191,-21.916257,54.526164,-33.846505,12.201846,12.201846,0.528000
-7.890237,-22.361733,54.756610,-33.762268,12.178163,12.178163,0.529000
-8.537303,-22.814482,54.998878,-33.658673,12.145747,12.145747,0.530000
-9.182797,-23.274237,55.253069,-33.536387,12.104939,12.104939,0.531000
-9.827105,-23.740700,55.519302,-33.395980,12.056034,12.056034,0.532000
-10.470593,-24.213544,55.797711,-33.237940,11.999287,11.999287,0.533000
-11.113608,-24.692412,56.088445,-33.062685,11.934918,11.934918,0.534000
-11.756472,-25.176912,56.391665,-32.870568,11.863117,11.863117,0.535000
-12.399489,-25.666619,56.707540,-32.661887,11.784046,11.784046,0.536000
-13.042938,-26.161072,57.036249,-32.436890,11.697845,11.697845,0.537000
-13.687076,-26.659772,57.377978,-32.195785,11.604631,11.604631,0.538000
-14.332135,-27.162181,57.732912,-31.938747,11.504506,11.504506,0.539000
-14.978325,-27.667722,58.101240,-31.665919,11.397558,11.397558,0.540000
-15.625827,-28.175773,58.483149,-31.377424,11.283864,11.283864,0.541000
-16.274799,-28.685670,58.878822,-31.073369,11.163490,11.163490,0.542000
-16.925373,-29.196701,59.288433,-30.753850,11.036500,11.036500,0.543000
-17.577648,-29.708111,59.712148,-30.418960,10.902952,10.902952,0.544000
-18.231701,-30.219092,60.150118,-30.068794,10.762906,10.762906,0.545000
-18.887574,-30.728790,60.602478,-29.703452,10.616424,10.616424,0.546000
-19.545280,-31.236299,61.069343,-29.323052,10.463573,10.463573,0.547000
-20.204801,-31.740660,61.550805,-28.927727,10.304428,10.304428,0.548000
-20.866085,-32.240864,62.046928,-28.517638,10.139073,10.139073,0.549000
-21.529045,-32.735848,62.557744,-28.092974,9.967606,9.967606,0.550000
-22.193561,-33.224495,63.083251,-27.653959,9.790139,9.790139,0.551000
-22.859475,-33.705637,63.623405,-27.200857,9.606801,9.606801,0.552000
-23.526590,-34.178052,64.178122,-26.733975,9.417737,9.417737,0.553000
-24.194672,-34.640466,64.747264,-26.253664,9.223113,9.223113,0.554000
-24.863448,-35.091557,65.330646,-25.760325,9.023114,9.023114,0.555000
-25.532599,-35.529953,65.928021,-25.254404,8.817943,8.817943,0.556000
-26.201770,-35.954234,66.539081,-24.736395,8.607824,8.607824,0.557000
-26.870557,-36.362939,67.163453,-24.206839,8.392996,8.392996,0.558000
-27.538514,-36.754567,67.800691,-23.666317,8.173714,8.173714,0.559000
-28.205151,-37.127580,68.450275,-23.115446,7.950245,7.950245,0.560000
-28.869930,-37.480408,69.111605,-22.554877,7.722867,7.722867,0.561000
-29.532266,-37.811459,69.783995,-21.985281,7.491860,7.491860,0.562000
-30.191528,-38.119116,70.466676,-21.407344,7.257506,7.257506,0.563000
-30.847038,-38.401755,71.158785,-20.821760,7.020083,7.020083,0.564000
-31.498067,-38.657741,71.859369,-20.229220,6.779859,6.779859,0.565000
-32.143843,-38.885448,72.567377,-19.630401,6.537091,6.537091,0.566000
-32.783544,-39.083257,73.281663,-19.025963,6.292015,6.292015,0.567000
-33.416302,-39.249576,74.000983,-18.416537,6.044847,6.044847,0.568000
-34.041203,-39.382841,74.723995,-17.802721,5.795780,5.795780,0.569000
-34.657289,-39.481534,75.449260,-17.185076,5.544979,5.544979,0.570000
-35.263559,-39.544193,76.175245,-16.564121,5.292580,5.292580,0.571000
-35.858973,-39.569420,76.900326,-15.940334,5.038693,5.038693,0.572000
-36.442450,-39.555899,77.622789,-15.314151,4.783398,4.783398,0.573000
-37.012876,-39.502405,78.340839,-14.685965,4.526750,4.526750,0.574000
-37.569103,-39.407817,79.052607,-14.056135,4.268776,4.268776,0.575000
-38.109956,-39.271134,79.756153,-13.424984,4.009484,4.009484,0.576000
-38.634235,-39.091483,80.449482,-12.792808,3.748862,3.748862,0.577000
-39.140720,-38.868132,81.130546,-12.159876,3.486882,3.486882,0.578000
-39.628177,-38.600506,81.797266,-11.526443,3.223503,3.223503,0.579000
-40.095364,-38.288190,82.447536,-10.892745,2.958676,2.958676,0.580000
-40.541033,-37.930946,83.079242,-10.259016,2.692347,2.692347,0.581000
-40.963941,-37.528717,83.690276,-9.625480,2.424462,2.424462,0.582000
-41.362857,-37.081638,84.278551,-8.992369,2.154968,2.154968,0.583000
-41.736562,-36.590036,84.842020,-8.359913,1.883818,1.883818,0.584000
-42.083866,-36.054442,85.378691,-7.728355,1.610973,1.610973,0.585000
-42.403609,-35.475586,85.886646,-7.097946,1.336405,1.336405,0.586000
-42.694667,-34.854400,86.364060,-6.468948,1.060099,1.060099,0.587000
-42.955969,-34.192016,86.809213,-5.841638,0.782056,0.782056,0.588000
-43.186493,-33.489764,87.220517,-5.216307,0.502295,0.502295,0.589000
-43.385282,-32.749161,87.596522,-4.593258,0.220851,0.220851,0.590000
-43.551447,-31.971908,87.935940,-3.972810,-0.062220,-0.062220,0.591000
-43.684177,-31.159873,88.237652,-3.355293,-0.346841,-0.346841,0.592000
-43.782743,-30.315085,88.500728,-2.741048,-0.632918,-0.632918,0.593000
-43.846504,-29.439715,88.724432,-2.130426,-0.920332,-0.920332,0.594000
-43.874916,-28.536062,88.908237,-1.523787,-1.208948,-1.208948,0.595000
-43.867534,-27.606535,89.051824,-0.921495,-1.498607,-1.498607,0.596000
-43.824015,-26.653630,89.155097,-0.323920,-1.789132,-1.789132,0.597000
-43.725892,-25.671711,89.198256,0.266906,-2.081093,-2.081093,0.598000
-43.591360,-24.674281,89.202092,0.851186,-2.372926,-2.372926,0.599000
-43.438634,-23.669531,89.186585,1.431313,-2.664230,-2.664230,0.600000
-43.249609,-22.651904,89.132694,-2.955517,-2.955517,2.005265,0.601000
-43.024492,-21.624028,89.041387,-3.246530,-3.246530,2.572682,0.602000
-42.763604,-20.588496,88.913825,-3.536999,-3.536999,3.133209,0.603000
-42.467372,-19.547849,88.751355,-3.826641,-3.826641,3.686499,0.604000
-42.136328,-18.504557,88.555490,-4.115166,-4.115166,4.232210,0.605000
-41.771106,-17.460998,88.327896,-4.402272,-4.402272,4.770008,0.606000
-41.372435,-16.419450,88.070380,-4.687652,-4.687652,5.299564,0.607000
-40.941135,-15.382071,87.784866,-4.970989,-4.970989,5.820556,0.608000
-40.478109,-14.350888,87.473379,-5.251964,-5.251964,6.332668,0.609000
-39.984339,-13.327790,87.138031,-5.530249,-5.530249,6.835583,0.610000
-39.460877,-12.314519,86.780995,-5.805515,-5.805515,7.328990,0.611000
-38.908837,-11.312662,86.404490,-6.077427,-6.077427,7.812572,0.612000
-38.329388,-10.323651,86.010764,-6.345644,-6.345644,8.286010,0.613000
-37.723747,-9.348759,85.602072,-6.609824,-6.609824,8.748979,0.614000
-37.093167,-8.389097,85.180663,-6.869617,-6.869617,9.201141,0.615000
-36.438932,-7.445623,84.748763,-7.124673,-7.124673,9.642148,0.616000
-35.762350,-6.519138,84.308560,-7.374632,-7.374632,10.071633,0.617000
-35.064740,-5.610296,83.862191,-7.619130,-7.619130,10.489211,0.618000
-34.347431,-4.719606,83.411729,-7.857797,-7.857797,10.894470,0.619000
-33.611749,-3.847443,82.959175,-8.090254,-8.090254,11.286976,0.620000
-32.859013,-2.994052,82.506446,-8.316116,-8.316116,11.666263,0.621000
-32.090530,-2.159559,82.055371,-8.534987,-8.534987,12.031834,0.622000
-31.307585,-1.343979,81.607682,-8.746465,-8.746465,12.383158,0.623000
-30.511438,-0.547229,81.165011,-8.950133,-8.950133,12.719669,0.624000
-29.703320,0.230869,80.728886,-9.145570,-9.145570,13.040761,0.625000
-28.884429,0.990571,80.300731,-9.332337,-9.332337,13.345792,0.626000
-28.055921,1.732206,79.881863,-9.509991,-9.509991,13.634079,0.627000
-27.218915,2.456166,79.473492,-9.678071,-9.678071,13.904902,0.628000
-26.374483,3.162892,79.076726,-9.836110,-9.836110,14.157496,0.629000
-25.523654,3.852872,78.692569,-9.983624,-9.983624,14.391059,0.630000
-24.667407,4.526628,78.321925,-10.120119,-10.120119,14.604746,0.631000
-23.806673,5.184707,77.965605,-10.245087,-10.245087,14.797670,0.632000
-22.942334,5.827677,77.624325,-10.358005,-10.358005,14.968902,0.633000
-22.075224,6.456118,77.298715,-10.458335,-10.458335,15.117465,0.634000
-21.206123,7.070615,76.989321,-10.545521,-10.545521,15.242333,0.635000
-20.335768,7.671753,76.696611,-10.618984,-10.618984,15.342426,0.636000
-19.464841,8.260111,76.420982,-10.678123,-10.678123,15.416604,0.637000
-18.593983,8.836257,76.162761,-10.722306,-10.722306,15.463655,0.638000
-17.723786,9.400743,75.922214,-10.750867,-10.750867,15.482288,0.639000
-16.854798,9.954103,75.699546,-10.763093,-10.763093,15.471114,0.640000
-15.987524,10.496846,75.494913,-10.758222,-10.758222,15.428630,0.641000
-15.122429,11.029459,75.308420,-10.735422,-10.735422,15.353190,0.642000
-14.259939,11.552397,75.140129,-10.693780,-10.693780,15.242981,0.643000
-13.400444,12.066086,74.990062,-10.632283,-10.632283,15.095976,0.644000
-12.544298,12.570917,74.858207,-10.549788,-10.549788,14.909889,0.645000
-11.691823,13.067250,74.744518,-10.444992,-10.444992,14.682107,0.646000
-10.843313,13.555408,74.648923,-10.316389,-10.316389,14.409606,0.647000
-9.999031,14.035675,74.571323,-10.162215,-10.162215,14.088841,0.648000
-9.159217,14.508299,74.511597,-9.980367,-9.980367,13.715590,0.649000
